ticker,name,isin,currency,type,description,maxsalefee,minInvestment,minInvestmentCurr,nav,navDate,monthPerf,month3Perf,month6Perf,month9Perf,perfYear,perf3Year,perf5Year,perf7Year,perf10Year,category,typeDividend,typeIndex,srri,msrating,mscategory
PARWLVY,BNP Paribas Funds Global Low Vol Equity EUR - distribution Y,LU0823417901,EUR,EQ-GLB,EQ,3,100,EUR,99.68000031,08.02.2022,-2.6372338347333,-0.64786205521777,2.9433026954456,11.051693404635,18.314540059347,8.7983608787815,5.7125298811336,4.6651470230453,7.4162589562432,EQ-GLB,TRUE,FALSE,5,2,Global Large-Cap Blend Equity
PARWLVYU,BNP Paribas Funds Global Low Vol Equity USD - distribution Y,LU0823417737,USD,EQ-GLB,EQ,3,1000,EUR,458.2900085,08.02.2022,-2.0224478888295,-2.0936144758486,-0.037080661344491,4.4464196180318,12.114391956357,9.0456203439835,7.0856353545279,4.7381902031561,,EQ-GLB,TRUE,FALSE,6,2,Global Large-Cap Blend Equity
PARWTEY,BNP Paribas Funds DISRUPTIVE TECHNOLOGY EUR - distribution Y,LU0823421846,EUR,EQ-SEC-TECH,EQ,3,100,EUR,1479.819946,08.02.2022,-5.512243399419,-9.7549671297369,0.55515917507558,16.444241603978,10.457409010838,23.224133337167,20.281903540724,18.199561707758,16.973729247746,EQ-SEC-TECH,TRUE,FALSE,6,4,Sector Equity Technology
PARFEY,BNP Paribas Funds Euro Defensive Equity EUR - distribution Y,LU0360646763,EUR,EQ-EU,EQ,3,100,EUR,124.0800018,08.02.2022,-3.6047234307023,-3.4096216721158,-3.243917654398,3.2193661093087,9.7858786055565,3.7052131327882,0.60228453449407,-0.67670773963047,1.578719785839,EQ-EU,TRUE,FALSE,5,1,Europe Large-Cap Growth Equity
PARGEV,BNP Paribas Funds Global Environment EUR - distribution Y,LU0347711540,EUR,EQ-ECO-GLB,EQ,3,100,EUR,202.7299957,08.02.2022,-10.157323288278,-10.766318940094,-8.142274580879,-0.49084572718795,4.1296419949663,11.44647338088,6.4811146704269,6.2262112065298,7.8985353062497,EQ-ECO-GLB,TRUE,FALSE,6,3,Sector Equity Ecology
PARMMU,BNP Paribas Funds USD Money Market - distribution Y,LU0012186549,USD,MM-USD,MM,3,1000,EUR,102.6098022,08.02.2022,0.0034500818955951,0.012778190017637,0.019768101069206,0.034014165842322,0.049990966134161,-0.63253075459343,-0.19271184289404,-0.088987602293833,-0.10324171053333,MM-USD,TRUE,FALSE,1,,USD Money Market
PARMAIEE,BNP Paribas Funds Emerging Multi-Asset Income EUR - distribution Y,LU1342920755,EUR,BAL-TR-USD,BAL,3,100,EUR,81.09999847,08.02.2022,0.27200791295747,-4.8568747067105,-4.5994588871898,-3.6588263245427,-13.787604975019,-6.7477880052658,-6.6636826724239,,,BAL-TR-USD,TRUE,FALSE,5,1,Global Emerging Markets Allocation
PARRESY,BNP Paribas Funds Europe Real Estate Securities EUR - distribution Y,LU0283511433,EUR,REAL-EU,REAL,3,100,EUR,152.2200012,08.02.2022,-7.324200913242,-8.7300635567814,-10.778969579743,1.2707072051094,6.4847848898216,-1.9917009093079,0.064505705195628,-1.0686785549092,3.8489452736275,REAL-EU,TRUE,FALSE,6,2,Property - Indirect Europe
PARSFO,BNP Paribas Funds SMaRT Food EUR - distribution Y,LU1165137222,EUR,EQ-SEC-DEF,EQ,3,100,EUR,117.8600006,08.02.2022,-4.7980613893376,-4.8902517753389,-4.7365017782089,-2.5064107866656,4.0430790960452,7.2042542525143,3.480185521175,,,EQ-SEC-DEF,TRUE,FALSE,6,3,Sector Equity Consumer Goods & Services
PARSBEC,BNP Paribas Funds Sustainable Euro Corporate Bond EUR - distribution Y,LU0265288950,EUR,BOND-CORP-EUR,BOND,3,100,EUR,52.49000168,08.02.2022,-3.4577892219974,-4.6676353069379,-5.847533632287,-4.7195498275549,-5.4319447719675,-1.0963622315788,-0.82867968892987,,,BOND-CORP-EUR,TRUE,FALSE,3,2,EUR Corporate Bond
PARSHDEY,BNP Paribas Funds Europe Dividend EUR - distribution Y,LU0111491626,EUR,EQ-HD-EU,EQ,3,100,EUR,46.81000137,08.02.2022,-3.0447390223695,-1.0777683854607,3.4932566880389,9.0887904917269,14.871165644172,4.2123934207456,0.25834614484908,,,EQ-HD-EU,TRUE,FALSE,6,3,Europe Equity Income
NNGSEH,NN (L) Global Sustainable Equity - X Cap CZK (hedged i),LU1542713687,CZK,EQ-GLB,EQ,5,25000,EUR,27258.75,08.02.2022,-5.5917789735008,-9.9174943885873,-2.1305005647681,9.686891131372,16.572633084283,22.376841744375,,,,EQ-GLB,FALSE,FALSE,6,,Global Large-Cap Growth Equity
FFAEH,Fidelity - America Fund A-ACC-EUR (hedged),LU0945775517,EUR,EQ-US,EQ,5.25,100,EUR,19.01000023,08.02.2022,0.84880636604774,3.5967302452316,8.0727686185333,5.8463251670379,20.928753180662,9.1220702860038,5.9632929592497,5.5209760821388,,EQ-US,FALSE,FALSE,6,,US Large-Cap Value Equity
FFAUD,Fidelity - America Fund A-DIST-USD,LU0048573561,USD,EQ-US,EQ,5.25,1000,EUR,14.68999958,08.02.2022,0.96219931271477,3.8162544169611,8.4132841328413,6.2183658712943,22.009966777409,11.350812231672,,,,EQ-US,TRUE,FALSE,6,2,US Large-Cap Value Equity
FFASED,Fidelity - ASEAN Fund A-DIST-USD,LU0048573645,USD,EQ-ASEAN,EQ,5.25,1000,EUR,36.25999832,08.02.2022,1.4833473271761,-4.4280442804428,4.405413187446,1.3415315818893,3.6296084595599,2.2084273690022,,,,EQ-ASEAN,TRUE,FALSE,6,4,ASEAN Equity
FFAFDE,Fidelity - Asia Focus Fund A-DIST-EUR,LU0069452877,EUR,EQ-ASPAC,EQ,5.25,100,EUR,10.77999973,08.02.2022,0.27906976744185,-2.5316455696203,-1.7319963536919,-3.921568627451,-8.1771720613288,11.001141113072,,,,EQ-ASPAC,TRUE,FALSE,6,3,Asia ex-Japan Equity
FFAFDU,Fidelity - Asia Focus Fund A-DIST-USD,LU0048597586,USD,EQ-ASPAC,EQ,5.25,1000,EUR,12.30000019,08.02.2022,0.81967213114755,-3.9812646370023,-4.5771916214119,-9.8240469208211,-12.951167728238,11.300519310929,11.557102117036,8.2712766965641,6.722823959041,EQ-ASPAC,TRUE,FALSE,6,3,Asia ex-Japan Equity
FFAHYDE,Fidelity - Asian High Yield Fund A-DIST-EUR (hedged),LU0575482749,EUR,BOND-HY-AS,BOND,3.5,100,EUR,6,08.02.2022,-2.9440310579101,-4.3062200956938,-18.189255522225,-26.19926199262,-25.363851225277,-10.179878568775,-8.6652898088054,-6.0803612565636,-4.5414601558122,BOND-HY-AS,TRUE,FALSE,4,,Asia High Yield Bond
FFASCU,Fidelity - Asian Smaller Companies Fund A-ACC-USD,LU0702159699,USD,EQ-ASPAC-SC,EQ,5.25,1000,EUR,27.56999969,08.02.2022,-0.39739884393063,-1.2889366272825,-1.0053859964093,1.3602941176471,7.6532604451386,9.393822951913,7.1937747996985,6.4755528859598,9.8555757203801,EQ-ASPAC-SC,FALSE,FALSE,6,2,Asia ex-Japan Small/Mid-Cap Equity
FFASCE,Fidelity - Asian Smaller Companies Fund A-DIST-EUR,LU0702159426,EUR,EQ-ASPAC-SC,EQ,5.25,100,EUR,30.10000038,08.02.2022,-0.92165898617511,0.23310023310024,1.9993222636394,7.1174377224199,12.649700598802,7.8712651412155,4.642293646876,5.2846035093156,10.701590394249,EQ-ASPAC-SC,TRUE,FALSE,5,2,Asia ex-Japan Small/Mid-Cap Equity
FFASCED,Fidelity - Asian Smaller Companies Fund A-DIST-USD,LU0702159343,USD,EQ-ASPAC-SC,EQ,5.25,1000,EUR,25.70000076,08.02.2022,-0.38759689922481,-1.2677679600461,-0.96339113680154,0.58708414872799,6.8162926018288,8.2152310119649,6.0492311871468,5.4210081720764,9.0866839545463,EQ-ASPAC-SC,TRUE,FALSE,6,2,Asia ex-Japan Small/Mid-Cap Equity
FFASSUD,Fidelity - Asian Special Situations Fund A-DIST-USD,LU0054237671,USD,EQ-ASPAC,EQ,5.25,1000,EUR,61.29000092,08.02.2022,-0.43859649122807,-4.8439683278994,-6.7690903559477,-13.50550381033,-14.756606397775,7.8479893757514,,,,EQ-ASPAC,TRUE,FALSE,6,2,Asia ex-Japan Equity
FFCHCE,Fidelity - China Consumer Fund A-DIST-EUR,LU0594300252,EUR,EQ-CN,EQ,5.25,100,EUR,24.31999969,08.02.2022,0.20601565718994,-9.2537313432836,-9.7588126159555,-22.126160742875,-32.594235033259,3.6028245508277,5.3622801804343,4.8995139679846,9.0351090750941,EQ-CN,TRUE,FALSE,6,2,China Equity
FFCHCU,Fidelity - China Consumer Fund A-DIST-USD,LU0594300419,USD,EQ-CN,EQ,5.25,1000,EUR,20.20999908,08.02.2022,0.69755854509217,-10.614772224679,-12.397052449068,-26.907775768535,-36.104963642112,3.8779879255542,6.7192315264981,5.0134470626,7.4189582800555,EQ-CN,TRUE,FALSE,6,2,China Equity
FFCHFU,Fidelity - China Focus Fund A-ACC-USD,LU1224709979,USD,EQ-CN,EQ,5.25,1000,EUR,11.80000019,08.02.2022,4.3324491600354,6.4981949458484,6.4021641118124,-4.4534412955465,-3.986981285598,2.1207703620404,6.0569448672126,,,EQ-CN,FALSE,FALSE,6,2,China Equity
FFCHFD,Fidelity - China Focus Fund A-DIST-USD,LU0173614495,USD,EQ-CN,EQ,5.25,1000,EUR,71.30999756,08.02.2022,4.3764637002342,6.4964157706093,6.448723690103,-6.084551560648,-5.5871839004369,0.69673795352558,4.8701567505173,4.4973272558953,5.6855173161238,EQ-CN,TRUE,FALSE,6,1,China Equity
FFEAU,Fidelity - Emerging Asia Fund A-ACC-USD,LU0329678337,USD,EQ-ASPAC,EQ,5.25,1000,EUR,21.45000076,08.02.2022,-1.5151515151515,-5.6728232189974,-1.2430939226519,-7.0623916811092,-14.096916299559,6.3750716476651,8.7068787510995,5.9316830975483,6.5532457980338,EQ-ASPAC,FALSE,FALSE,6,2,Asia ex-Japan Equity
FFEAED,Fidelity - Emerging Asia Fund A-DIST-EUR,LU0329678253,EUR,EQ-ASPAC,EQ,5.25,100,EUR,29.70000076,08.02.2022,-2.0448548812665,-4.2244437278297,1.7471736896197,-1,-9.3683246872139,6.0946671624506,7.3219182361482,5.8113731772131,8.1159661198851,EQ-ASPAC,TRUE,FALSE,6,2,Asia ex-Japan Equity
FFEAUD,Fidelity - Emerging Asia Fund A-DIST-USD,LU0329678170,USD,EQ-ASPAC,EQ,5.25,1000,EUR,21.37000084,08.02.2022,-1.5207373271889,-5.6512141280353,-1.2476894639556,-7.0869565217391,-14.107717041801,6.3821397995975,8.7027106492696,5.9280318809062,6.5134388050348,EQ-ASPAC,TRUE,FALSE,6,2,Asia ex-Japan Equity
FFEEMEE,"Fidelity - Emerging Europe, Middle East & Africa Fund A-DIST-EUR",LU0303816028,EUR,EQ-EEMEA,EQ,5.25,100,EUR,20.60000038,08.02.2022,-2.4621212121212,-13.951545530493,-4.275092936803,4.251012145749,15.083798882682,7.9185468779755,4.9229365716266,2.9209034642806,4.5989161423369,EQ-EEMEA,TRUE,FALSE,6,,Other Equity
FFEEMEU,"Fidelity - Emerging Europe, Middle East & Africa Fund A-DIST-USD",LU0303821028,USD,EQ-EEMEA,EQ,5.25,1000,EUR,17.57999992,08.02.2022,-1.8973214285715,-15.236258437801,-7.0824524312897,-2.1158129175947,9.1247672253259,8.2476674473384,6.320478303448,3.0455267864455,3.0641324351007,EQ-EEMEA,TRUE,FALSE,6,,Other Equity
FFEMDU,Fidelity - Emerging Market Debt Fund A-ACC-USD,LU0238205958,USD,BOND-GEM,BOND,3.5,1000,EUR,22.22999954,08.02.2022,-1.5064244572441,-5.8050847457627,-7.1040534893439,-6.1233108108108,-6.1629379485015,2.570879821433,2.6341589637075,3.2341428122958,3.6718328041606,BOND-GEM,FALSE,FALSE,4,3,Global Emerging Markets Bond
FFEMDED,Fidelity - Emerging Market Debt Fund A-DIST-EUR,LU0238203821,EUR,BOND-GEM,BOND,3.5,100,EUR,11.88000011,08.02.2022,-2.0610057708162,-4.3478260869565,-4.2707493956487,-3.9611964430073,-4.96,-1.9940682472047,-2.8247208386236,-1.0156496863031,0.92034238176237,BOND-GEM,TRUE,FALSE,4,3,Global Emerging Markets Bond
FFEMUU,Fidelity - Emerging Market Debt Fund A-DIST-USD,LU0238205446,USD,BOND-GEM,BOND,3.5,1000,EUR,11.06999969,08.02.2022,-1.5124555160142,-5.7872340425532,-7.1308724832215,-9.7799511002445,-9.8534201954397,-1.6596959181496,-1.4521456444566,-0.89614567161813,-0.60282780982839,BOND-GEM,TRUE,FALSE,4,3,Global Emerging Markets Bond
FFEMFU,Fidelity - Emerging Markets Focus Fund A-ACC-USD,LU1102505929,USD,EQ-GEM,EQ,5.25,1000,EUR,18.60000038,08.02.2022,-1.4830508474576,-3.8759689922481,-4.0247678018576,-5.8704453441296,-5.9180576631259,15.219624738008,13.124284828162,8.8702869713304,,EQ-GEM,FALSE,FALSE,6,5,Global Emerging Markets Equity
FFEMFE,Fidelity - Emerging Markets Focus Fund A-DIST-EUR,LU1102505689,EUR,EQ-GEM,EQ,5.25,100,EUR,20.46999931,08.02.2022,-2.0105313547152,-2.4308865586273,-1.158860453887,0.24485798237022,-0.77556955889482,14.714782063076,11.533834466417,8.5996086862101,,EQ-GEM,TRUE,FALSE,6,5,Global Emerging Markets Equity
FFEMFUD,Fidelity - Emerging Markets Focus Fund A-DIST-USD,LU1102505762,USD,EQ-GEM,EQ,5.25,1000,EUR,18.48999977,08.02.2022,-1.4917421417155,-3.8981288981289,-4.0477426050856,-5.9033078880407,-5.9511698880977,15.023579275652,12.990164259776,8.77807348132,,EQ-GEM,TRUE,FALSE,6,5,Global Emerging Markets Equity
FFEMUD,Fidelity - Emerging Markets Fund A-DIST-USD,LU0048575426,USD,EQ-GEM,EQ,5.25,1000,EUR,37.63000107,08.02.2022,-2.1835196256823,-6.8103021297672,-6.9255503339105,-9.0623489608507,-12.141022647677,13.245842854009,10.54980354395,6.6676358280968,6.4504438346879,EQ-GEM,TRUE,FALSE,6,5,Global Emerging Markets Equity
FFEBE,Fidelity - European Multi Asset Income Fund A-DIST-EUR,LU0052588471,EUR,BAL-BAL-EUR,BAL,5.25,100,EUR,18.77000046,08.02.2022,-2.7964785085448,-1.9843342036553,-1.3662637940095,-0.26567481402764,2.7929901423877,4.1175662227078,,,,BAL-BAL-EUR,TRUE,FALSE,4,3,EUR Moderate Allocation
FFEBCH,Fidelity - Euro Blue Chip Fund A-DIST-EUR,LU0088814487,EUR,EQ-EU,EQ,5.25,100,EUR,25.57999992,08.02.2022,-5.5391432791728,-6.8123861566485,-5.1186943620178,-2.0298736116431,5.1376900945335,7.3626826289307,4.0543941185227,2.4047964595957,6.4121900612088,EQ-EU,TRUE,FALSE,6,2,Eurozone Large-Cap Equity
FFEBDE,Fidelity - Euro Bond Fund A-DIST-EUR,LU0048579097,EUR,BOND-EUR,BOND,3.5,100,EUR,14.10000038,08.02.2022,-2.9593943565038,-4.4067796610169,-5.4325955734406,-3.2258064516129,-5.241935483871,1.5856294887025,1.053788330887,0.30770374478759,2.1663045010745,BOND-EUR,TRUE,FALSE,3,5,EUR Diversified Bond
FFECDE,Fidelity - Euro Corporate Bond Fund A-DIST-EUR,LU0605514560,EUR,BOND-CORP-EUR,BOND,3.5,100,EUR,12.13000011,08.02.2022,-3.1923383878691,-4.1106719367589,-5.0117462803446,-3.4235668789809,-4.3375394321767,1.239213651911,0.38360097025472,-0.023531737051086,1.5996106169651,BOND-CORP-EUR,TRUE,FALSE,3,5,EUR Corporate Bond
FFESTBE,Fidelity - Euro Short Term Bond Fund A-DIST-EUR,LU0267388576,EUR,BOND-ST-EUR,BOND,3.5,100,EUR,9.656700134,08.02.2022,-1.1131136461384,-1.3978516582258,-2.0072048302806,-1.9325682949121,-2.0946336418846,-0.2172089392193,-0.51088604355872,,,BOND-ST-EUR,TRUE,FALSE,2,4,EUR Diversified Bond - Short Term
FFEDGE,Fidelity - European Dynamic Growth Fund A-DIST-EUR,LU0119124781,EUR,EQ-EU,EQ,5.25,100,EUR,78.56999969,08.02.2022,-6.8413564145127,-9.7726228755168,-8.2876152678884,-1.2319296040226,3.6543535620053,12.487921408539,10.463882025375,9.3190702376231,11.485267401571,EQ-EU,TRUE,FALSE,6,3,Europe Large-Cap Growth Equity
FFEHYDE,Fidelity - European High Yield Fund A-DIST-EUR,LU0110060430,EUR,BOND-HY-EUR,BOND,3.5,100,EUR,9.56400013,08.02.2022,-3.9276745354093,-3.9759036144578,-4.1299117882919,-5.494071146245,-4.6460618145563,0.23812948858313,,,,BOND-HY-EUR,TRUE,FALSE,4,4,EUR High Yield Bond
FFELCE,Fidelity - European Larger Companies Fund A-ACC-EUR,LU0251129549,EUR,EQ-EU-LC,EQ,5.25,100,EUR,19.96999931,08.02.2022,-2.1078431372549,-0.3990024937656,2.5154004106776,5.8293587705352,16.172193135544,7.5782727243882,5.0228541581731,4.302639754972,7.8781349197947,EQ-EU-LC,FALSE,FALSE,6,1,Europe Large-Cap Blend Equity
FFELCDE,Fidelity - European Larger Companies Fund A-DIST-EUR,LU0119124278,EUR,EQ-EU-LC,EQ,5.25,100,EUR,55.84999847,08.02.2022,-2.1377256001402,-0.42788375824568,2.495870801982,5.4569486404834,15.799295044578,6.5887313014396,4.0747557312664,3.3885204511083,6.7880025935054,EQ-EU-LC,TRUE,FALSE,6,1,Europe Large-Cap Blend Equity
FFESCDE,Fidelity - European Smaller Companies Fund A-DIST-EUR,LU0061175625,EUR,EQ-EU-SC,EQ,5.25,100,EUR,71.94000244,08.02.2022,-7.6863852175029,-8.3216515865936,-8.8559483086279,-3.3324375167966,6.6725978647687,13.486170508353,,,,EQ-EU-SC,TRUE,FALSE,6,2,Europe Small-Cap Equity
FFT2020D,Fidelity - Fidelity Target™ 2020 (Euro) Fund A-DIST-EUR,LU0172516865,EUR,ALT-LFC,ALT,5.25,100,EUR,41.52000046,08.02.2022,-0.88326569587013,-1.3542409123307,-1.751064836725,-1.890359168242,-2.213848327838,-0.59496886574245,,,,ALT-LFC,TRUE,FALSE,1,2,Target Date 2016 - 2020
FFT2025D,Fidelity - Fidelity Target™ 2025 (Euro) Fund A-DIST-EUR,LU0215158840,EUR,ALT-LFC,ALT,5.25,100,EUR,44.13000107,08.02.2022,-3.0323005932762,-4.1069100391134,-2.8187623871394,0.24988641526578,2.0346820809249,6.1361412444668,,,,ALT-LFC,TRUE,FALSE,4,4,Target Date 2021 - 2025
FFT2030D,Fidelity - Fidelity Target™ 2030 (Euro) Fund A-DIST-EUR,LU0215159145,EUR,ALT-LFC,ALT,5.25,100,EUR,49.52999878,08.02.2022,-2.9964747356052,-4.0488182874855,-1.4524472741743,1.9135802469136,5.4502874175005,8.1823706128246,,,,ALT-LFC,TRUE,FALSE,5,4,Target Date 2026 - 2030
FFT2035D,Fidelity - Fidelity Target™ 2035 (Euro) Fund A-DIST-EUR,LU0251118260,EUR,ALT-LFC,ALT,5.25,100,EUR,43.25999832,08.02.2022,-2.9391967691272,-3.9520426287744,-0.3225806451613,3.3444816053512,8.3938862440491,9.5878156149731,6.5775081374309,5.8172443010916,8.6216856508265,ALT-LFC,TRUE,FALSE,5,3,Target Date 2031 - 2035
FFT2040D,Fidelity - Fidelity Target™ 2040 (Euro) Fund A-DIST-EUR,LU0251119318,EUR,ALT-LFC,ALT,5.25,100,EUR,44.70000076,08.02.2022,-2.9105125977411,-3.8709677419355,0.47201618341199,4.3904717421765,10.343125154283,10.566724188452,7.189335604108,6.2977663019461,8.9721928283151,ALT-LFC,TRUE,FALSE,5,3,Target Date 2036 - 2040
FFT2045,Fidelity - Fidelity Target™ 2045 (Euro) Fund A-ACC-EUR,LU1025014389,EUR,ALT-LFC,ALT,5.25,100,EUR,19.37999916,08.02.2022,-2.9058116232465,-3.8690476190476,0.62305295950154,4.5871559633027,10.742857142857,10.767260723312,7.2930479173367,6.3678663505332,,ALT-LFC,FALSE,FALSE,6,2,Target Date 2041 - 2045
FFTD2045,Fidelity - Fidelity Target™ 2045 (Euro) Fund A-DIST-EUR,LU1025014207,EUR,ALT-LFC,ALT,5.25,100,EUR,19.35000038,08.02.2022,-2.9101856497742,-3.8270377733598,0.62402496099845,4.5945945945946,10.761305094448,10.761882070141,7.2755557440688,6.3564105388807,,ALT-LFC,TRUE,FALSE,6,2,Target Date 2041 - 2045
FFT2050D,Fidelity - Fidelity Target™ 2050 (Euro) Fund A-DIST-EUR,LU1025014546,EUR,ALT-LFC,ALT,5.25,100,EUR,19.32999992,08.02.2022,-2.9131089904571,-3.8786673296867,0.6246746486205,4.5429962141698,10.710194730813,10.74963867159,7.2533707446021,6.3406994199173,,ALT-LFC,TRUE,FALSE,6,2,Target Date 2046+
FFFBE,Fidelity - Flexible Bond Fund A-ACC-EUR,LU1345485095,EUR,BOND-GLB,BOND,3.5,100,EUR,10.97000027,08.02.2022,-3.4330985915493,-2.9203539823009,-5.1858254105445,-1.4375561545373,-1.6143497757848,4.4094725612431,2.2687505097131,,,BOND-GLB,FALSE,FALSE,4,4,Global Flexible Bond - GBP Hedged
FFFBEG,Fidelity - Flexible Bond Fund A-DIST-EUR (EUR/GBP hedged),LU1492825564,EUR,BOND-GLB,BOND,3.5,100,EUR,9.411000252,08.02.2022,-2.7487857807172,-4.5150162337662,-6.1714855433699,-6.4512922465209,-7.5540275049116,0.45031163835227,-0.79058806677068,,,BOND-GLB,TRUE,FALSE,3,4,Global Flexible Bond - GBP Hedged
FFFRA,Fidelity - France Fund A-DIST-EUR,LU0048579410,EUR,EQ-FR,EQ,5.25,100,EUR,55.90999985,08.02.2022,-2.8496959165943,1.8582619785025,4.9558851135723,8.6474931986009,23.558011049724,11.503138078492,1.8873396321838,2.1393748903986,5.5133614402172,EQ-FR,TRUE,FALSE,6,1,France Small/Mid-Cap Equity
FFGER,Fidelity - Germany Fund A-DIST-EUR,LU0048580004,EUR,EQ-GER,EQ,5.25,100,EUR,62.75999832,08.02.2022,-4.9954586739328,-7.8684674104522,-7.773695811903,-4.1539401343922,2.2316338165825,8.8670503340311,,,,EQ-GER,TRUE,FALSE,6,3,Germany Equity
FFGCID,Fidelity - Global Consumer Industries Fund A-DIST-EUR,LU0114721508,EUR,EQ-SEC-TECH,EQ,5.25,100,EUR,82.95999908,08.02.2022,-6.8911335578002,-12.016120479372,-5.9836808703536,-1.3320647002855,-1.1910433539781,14.90706869176,11.76063425678,9.733725042931,12.907503564728,EQ-SEC-TECH,TRUE,FALSE,6,4,Sector Equity Consumer Goods & Services
FFGEIU,Fidelity - Global Equity Income Fund A-ACC-USD,LU1084165130,USD,EQ-GLB,EQ,5.25,1000,EUR,17.18000031,08.02.2022,-2.8280542986425,-0.69364161849712,2.4448419797257,3.3072760072159,11.197411003236,13.243375198658,10.752336033221,8.1258139035603,,EQ-GLB,FALSE,FALSE,6,4,Global Equity Income
FFGFS,Fidelity - Global Financial Services Fund A-DIST-EUR,LU0114722498,EUR,EQ-SEC-FIN,EQ,5.25,100,EUR,50.68999863,08.02.2022,-1.5536997475238,-0.86055153530218,5.5601832569762,11.186663742049,25.253274030146,15.056985474781,,,,EQ-SEC-FIN,TRUE,FALSE,6,4,Sector Equity Financial Services
FFGFE,Fidelity - Global Focus Fund A-DIST-EUR,LU0157922724,EUR,EQ-GLB,EQ,5.25,100,EUR,95.58999634,08.02.2022,-4.0935085783084,-5.5434782608696,-1.3009808982963,2.5533741014913,6.2465266199844,15.868003770251,11.342842697819,10.136111824096,12.138279439507,EQ-GLB,TRUE,FALSE,6,4,Global Large-Cap Blend Equity
FFGFUD,Fidelity - Global Focus Fund A-DIST-USD,LU0157215616,USD,EQ-GLB,EQ,5.25,1000,EUR,103.8000031,08.02.2022,-3.6211699164345,-6.989247311828,-4.2435424354244,-3.7998146431881,0.67895247332688,16.157573945122,,,,EQ-GLB,TRUE,FALSE,6,4,Global Large-Cap Blend Equity
FFGHCU,Fidelity - Global Health Care Fund A-ACC-USD,LU0882574055,USD,EQ-SEC-HC,EQ,5.25,1000,EUR,25.44000053,08.02.2022,-2.3791250959325,-6.5736320235035,-4.5403377110694,0.43426766679828,8.1632653061225,13.629040106829,12.963720049301,8.1715383570573,,EQ-SEC-HC,FALSE,FALSE,6,4,Sector Equity Healthcare
FFGHCE,Fidelity - Global Health Care Fund A-DIST-EUR,LU0114720955,EUR,EQ-SEC-HC,EQ,5.25,100,EUR,63.09000015,08.02.2022,-2.8786945812808,-5.1278195488722,-1.6217059098706,7.0410587037665,14.107433532284,13.350653024591,,,,EQ-SEC-HC,TRUE,FALSE,6,4,Sector Equity Healthcare
FFGIEH,Fidelity - Global Income Fund A-ACC-EUR (hedged),LU0882574998,EUR,BOND-INGR-GLB,BOND,3.5,100,EUR,11.73999977,08.02.2022,-2.3294509151414,-3.5332785538209,-4.319478402608,-3.6124794745484,-3.9279869067103,2.1320778174979,1.109231689757,1.3339341477964,,BOND-INGR-GLB,FALSE,FALSE,4,4,Global Flexible Bond
FFGIEU,Fidelity - Global Income Fund A-ACC-USD,LU0882574303,USD,BOND-INGR-GLB,BOND,3.5,1000,EUR,12.82999992,08.02.2022,-2.2103658536585,-3.2428355957768,-3.8951310861423,-2.9500756429652,-3.0234315948602,3.8963308821631,3.6202120868401,3.1161317991582,,BOND-INGR-GLB,FALSE,FALSE,4,4,Global Flexible Bond
FFGIQE,Fidelity - Global Income Fund A-QINC(G)-EUR (hedged),LU0893310481,EUR,BOND-INGR-GLB,BOND,3.5,100,EUR,7.998000145,08.02.2022,-3.3824595312878,-4.5926279374925,-6.3904494382022,-6.5872459705676,-7.825285236833,-2.1619376546689,-3.1952164399759,-2.9301897937317,,BOND-INGR-GLB,TRUE,FALSE,4,4,Global Flexible Bond
FFGMAIU,Fidelity - Global Multi Asset Income Fund A-ACC-USD,LU0905233846,USD,BAL-TR-USD,BAL,5.25,1000,EUR,14.03999996,08.02.2022,-1.2658227848101,-1.4044943820225,-3.2391454169538,-3.3057851239669,-0.98730606488012,3.9486926409083,4.0900980311892,3.8604495356768,,BAL-TR-USD,FALSE,FALSE,4,2,USD Moderate Allocation
FFGMAIH,Fidelity - Global Multi Asset Income Fund A-ACC-USD (hedged),LU0997587596,USD,BAL-TR-USD,BAL,5.25,1000,EUR,13.47000027,08.02.2022,-1.3909224011713,-1.1013215859031,-2.7436823104693,-2.3913043478261,0.074294205052006,4.4225474074085,4.1535272919202,4.0670747632795,,BAL-TR-USD,FALSE,FALSE,4,2,USD Moderate Allocation
FFGMAIE,Fidelity - Global Multi Asset Income Fund A-DIST-EUR,LU1333218029,EUR,BAL-TR-EUR,BAL,5.25,100,EUR,10.94999981,08.02.2022,-1.7937219730942,0.091407678244981,-0.36396724294814,0.27472527472527,1.7657992565056,0.86718481517833,-0.14548112932876,,,BAL-TR-EUR,TRUE,FALSE,4,2,USD Moderate Allocation
FFGMAHE,Fidelity - Global Multi Asset Income Fund A-QINC(G)-EUR (hedged),LU0987487419,EUR,BAL-TR-EUR,BAL,5.25,100,EUR,8.583000183,08.02.2022,-2.454824411865,-2.4437372130029,-5.3380390426823,-6.1967213114754,-5.1392572944297,-1.9236277490056,-2.4412810984127,-2.2843801249205,,BAL-TR-EUR,TRUE,FALSE,4,2,USD Moderate Allocation
FFGMATDE,Fidelity - Global Multi Asset Tactical Defensive Fund A-ACC-EUR,LU0393653166,EUR,BAL-TR-EUR,BAL,5.25,100,EUR,13.11999989,08.02.2022,-2.5983667409057,-5.0651230101303,-4.5818181818182,-2.5260029717682,-1.2048192771084,-1.9301370582153,-1.6526050948323,-0.75006368584941,1.4329734717758,BAL-TR-EUR,FALSE,FALSE,4,1,USD Cautious Allocation
